crop,year,season,state,area,production,fertilizer,pesticide,yield,nitrogen,phosphorus,potassium,ph,avg_temp_c,total_rainfall_mm,avg_humidity_percent
Moong(Green Gram),2004,Rabi       ,Puducherry,1862.0,568.0,201729.08,391.02,0.45,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Onion,2004,Whole Year ,Puducherry,7.0,21.0,758.38,1.47,2.165,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Other Cereals,2004,Kharif     ,Puducherry,219.0,563.0,23726.46,45.99,2.57,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Other Kharif pulses,2004,Kharif     ,Puducherry,55.0,51.0,5958.7,11.55,0.93,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Ragi,2004,Kharif     ,Puducherry,104.0,166.0,11267.36,21.84,1.3,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Rice,2004,Autumn     ,Puducherry,6237.0,17257.0,675716.58,1309.77,2.76,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Rice,2004,Summer     ,Puducherry,5689.0,15537.0,616346.26,1194.69,2.73,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Rice,2004,Winter     ,Puducherry,12896.0,28242.0,1397152.64,2708.16,2.803333333,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Sesamum,2004,Kharif     ,Puducherry,142.0,105.0,15384.28,29.82,0.445,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Small millets,2004,Kharif     ,Puducherry,6.0,7.0,650.04,1.26,1.17,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Sugarcane,2004,Whole Year ,Puducherry,1517.0,115690.0,164351.78,318.57,63.66,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Urad,2004,Rabi       ,Puducherry,1704.0,515.0,184611.36,357.84,0.543333333,88.0,55.0,40.0,7.0,27.67,1307.68,76.32
Banana,2005,Whole Year ,Manipur,4420.0,56850.0,530046.4,928.2,12.8775,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Dry chillies,2005,Whole Year ,Manipur,6490.0,3890.0,778280.8,1362.9,0.591111111,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Ginger,2005,Kharif     ,Manipur,2240.0,3700.0,268620.8,470.4,1.684285714,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Maize,2005,Kharif     ,Manipur,2850.0,7940.0,341772.0,598.5,2.56,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Onion,2005,Whole Year ,Manipur,1760.0,3740.0,211059.2,369.6,2.14,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Other Kharif pulses,2005,Kharif     ,Manipur,3100.0,1580.0,371752.0,651.0,0.581428571,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Peas & beans (Pulses),2005,Kharif     ,Manipur,5490.0,2800.0,658360.8,1152.9,0.524444444,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Potato,2005,Whole Year ,Manipur,4870.0,25470.0,584010.4,1022.7,5.2,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Rapeseed &Mustard,2005,Rabi       ,Manipur,250.0,120.0,29980.0,52.5,0.595,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Rice,2005,Kharif     ,Manipur,166260.0,386070.0,1.99378992E7,34914.6,2.238888889,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Sesamum,2005,Kharif     ,Manipur,1150.0,570.0,137908.0,241.5,0.496666667,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Soyabean,2005,Kharif     ,Manipur,170.0,200.0,20386.4,35.7,1.0525,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Sugarcane,2005,Whole Year ,Manipur,70.0,2290.0,8394.4,14.7,32.75,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Turmeric,2005,Whole Year ,Manipur,200.0,140.0,23984.0,42.0,0.835,58.0,17.0,37.0,5.9,20.79,1151.48,72.59
Banana,2005,Whole Year ,Puducherry,316.0,10382.0,37894.72,66.36,22.33333333,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Black pepper,2005,Whole Year ,Puducherry,12.0,7.0,1439.04,2.52,0.58,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Coconut ,2005,Whole Year ,Puducherry,2194.0,2.9414E7,263104.48,460.74,11250.4125,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Cotton(lint),2005,Kharif     ,Puducherry,183.0,133.0,21945.36,38.43,0.755,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Dry chillies,2005,Whole Year ,Puducherry,8.0,17.0,959.36,1.68,2.07,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Groundnut,2005,Kharif     ,Puducherry,1175.0,2302.0,140906.0,246.75,1.84,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Moong(Green Gram),2005,Rabi       ,Puducherry,1971.0,617.0,236362.32,413.91,0.426666667,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Onion,2005,Whole Year ,Puducherry,9.0,29.0,1079.28,1.89,3.22,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Other Cereals,2005,Kharif     ,Puducherry,86.0,166.0,10313.12,18.06,1.93,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Other Kharif pulses,2005,Kharif     ,Puducherry,22.0,19.0,2638.24,4.62,0.7,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Ragi,2005,Kharif     ,Puducherry,56.0,101.0,6715.52,11.76,1.8,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Rice,2005,Autumn     ,Puducherry,5348.0,15278.0,641332.16,1123.08,2.57,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Rice,2005,Summer     ,Puducherry,5167.0,13013.0,619626.64,1085.07,1.845,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Rice,2005,Winter     ,Puducherry,12410.0,25326.0,1488207.2,2606.1,2.89,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Sesamum,2005,Kharif     ,Puducherry,132.0,85.0,15829.44,27.72,0.356666667,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Small millets,2005,Kharif     ,Puducherry,1.0,1.0,119.92,0.21,1.0,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Sugarcane,2005,Whole Year ,Puducherry,2099.0,299000.0,251712.08,440.79,109.13,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Urad,2005,Rabi       ,Puducherry,1638.0,626.0,196428.96,343.98,0.633333333,88.0,55.0,40.0,7.0,28.11,1606.86,76.35
Banana,2006,Summer     ,Manipur,1230.0,15820.0,157083.3,270.6,12.91571429,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Banana,2006,Whole Year ,Manipur,4200.0,54020.0,536382.0,924.0,12.8725,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Cotton(lint),2006,Kharif     ,Manipur,210.0,70.0,26819.1,46.2,0.33,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Dry chillies,2006,Whole Year ,Manipur,8910.0,5350.0,1137896.1,1960.2,0.605555556,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Ginger,2006,Kharif     ,Manipur,4260.0,7030.0,544044.6,937.2,1.671428571,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Ginger,2006,Summer     ,Manipur,550.0,910.0,70240.5,121.0,1.7875,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Maize,2006,Kharif     ,Manipur,3340.0,8270.0,426551.4,734.8,2.48,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Onion,2006,Summer     ,Manipur,480.0,1020.0,61300.8,105.6,2.125,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Onion,2006,Whole Year ,Manipur,640.0,1360.0,81734.4,140.8,2.11,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Other Kharif pulses,2006,Kharif     ,Manipur,3710.0,1890.0,473804.1,816.2,0.568571429,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Peas & beans (Pulses),2006,Kharif     ,Manipur,6560.0,3350.0,837777.6,1443.2,0.512222222,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Potato,2006,Summer     ,Manipur,850.0,4440.0,108553.5,187.0,5.22,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Potato,2006,Whole Year ,Manipur,2870.0,15010.0,366527.7,631.4,5.23125,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Rapeseed &Mustard,2006,Rabi       ,Manipur,40.0,20.0,5108.4,8.8,0.5,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Rice,2006,Kharif     ,Manipur,165370.0,389170.0,2.11194027E7,36381.4,2.276666667,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Sesamum,2006,Kharif     ,Manipur,1900.0,940.0,242649.0,418.0,0.495,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Soyabean,2006,Kharif     ,Manipur,300.0,360.0,38313.0,66.0,1.215,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Sugarcane,2006,Summer     ,Manipur,10.0,330.0,1277.1,2.2,33.0,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Sugarcane,2006,Whole Year ,Manipur,500.0,16330.0,63855.0,110.0,32.66666667,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Turmeric,2006,Summer     ,Manipur,30.0,20.0,3831.3,6.6,0.67,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Turmeric,2006,Whole Year ,Manipur,320.0,280.0,40867.2,70.4,0.9175,58.0,17.0,37.0,5.9,21.21,891.77,67.6
Banana,2007,Whole Year ,Manipur,9360.0,120380.0,1248624.0,1497.6,12.88444444,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Cotton(lint),2007,Kharif     ,Manipur,210.0,70.0,28014.0,33.6,0.33,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Dry chillies,2007,Whole Year ,Manipur,7130.0,4280.0,951142.0,1140.8,0.608888889,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Ginger,2007,Kharif     ,Manipur,3030.0,5000.0,404202.0,484.8,1.747142857,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Maize,2007,Kharif     ,Manipur,2960.0,8450.0,394864.0,473.6,2.8025,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Onion,2007,Whole Year ,Manipur,940.0,2000.0,125396.0,150.4,2.11,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Other Kharif pulses,2007,Kharif     ,Manipur,2440.0,1240.0,325496.0,390.4,0.6875,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Peas & beans (Pulses),2007,Kharif     ,Manipur,6610.0,3370.0,881774.0,1057.6,0.508888889,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Potato,2007,Whole Year ,Manipur,1950.0,10200.0,260130.0,312.0,5.191111111,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Rapeseed &Mustard,2007,Rabi       ,Manipur,1170.0,520.0,156078.0,187.2,0.426666667,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Rice,2007,Kharif     ,Manipur,166150.0,406150.0,2.216441E7,26584.0,2.378888889,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Sesamum,2007,Kharif     ,Manipur,910.0,450.0,121394.0,145.6,0.495,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Soyabean,2007,Kharif     ,Manipur,40.0,40.0,5336.0,6.4,1.0,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Sugarcane,2007,Whole Year ,Manipur,510.0,16660.0,68034.0,81.6,32.61666667,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Sweet potato,2007,Whole Year ,Manipur,450.0,1580.0,60030.0,72.0,3.51,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Turmeric,2007,Whole Year ,Manipur,400.0,280.0,53360.0,64.0,0.7625,58.0,17.0,37.0,5.9,20.15,1350.9,73.12
Barley,1997,Rabi       ,Sikkim,1310.0,1510.0,124672.7,406.1,1.155,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Maize,1997,Kharif     ,Sikkim,39393.0,55710.0,3749031.81,12211.83,1.425,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Maize,1997,Whole Year ,Sikkim,9580.0,7605.0,911728.6,2969.8,0.7875,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Other  Rabi pulses,1997,Rabi       ,Sikkim,2310.0,2650.0,219842.7,716.1,1.1125,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Rapeseed &Mustard,1997,Rabi       ,Sikkim,5560.0,4270.0,529145.2,1723.6,0.76,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Rice,1997,Kharif     ,Sikkim,15691.0,21447.0,1493312.47,4864.21,1.365,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Small millets,1997,Kharif     ,Sikkim,5000.0,4730.0,475850.0,1550.0,0.945,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Soyabean,1997,Kharif     ,Sikkim,4000.0,3295.0,380680.0,1240.0,0.8175,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Urad,1997,Kharif     ,Sikkim,4400.0,3300.0,418748.0,1364.0,0.69,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Wheat,1997,Rabi       ,Sikkim,8090.0,14200.0,769925.3,2507.9,1.755,50.0,20.0,30.0,5.5,6.26,788.56,69.8
Barley,1998,Rabi       ,Sikkim,1130.0,1217.0,111644.0,327.7,1.06,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Maize,1998,Kharif     ,Sikkim,39463.0,53840.0,3898944.4,11444.27,0.937142857,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Other  Rabi pulses,1998,Rabi       ,Sikkim,2300.0,2546.0,227240.0,667.0,1.06,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Rapeseed &Mustard,1998,Rabi       ,Sikkim,5680.0,2412.0,561184.0,1647.2,0.425,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Rice,1998,Kharif     ,Sikkim,15874.0,21957.0,1568351.2,4603.46,1.3775,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Small millets,1998,Kharif     ,Sikkim,5000.0,4713.0,494000.0,1450.0,0.94,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Soyabean,1998,Kharif     ,Sikkim,4020.0,2745.0,397176.0,1165.8,0.64,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Urad,1998,Kharif     ,Sikkim,4400.0,3049.0,434720.0,1276.0,0.64,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Wheat,1998,Rabi       ,Sikkim,7941.0,6416.0,784570.8,2302.89,0.79,50.0,20.0,30.0,5.5,7.64,860.21,71.09
Barley,1999,Rabi       ,Sikkim,1140.0,1677.0,120988.2,307.8,1.46,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Maize,1999,Kharif     ,Sikkim,39093.0,52834.0,4148940.09,10555.11,1.355,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Rapeseed &Mustard,1999,Rabi       ,Sikkim,5760.0,4164.0,611308.8,1555.2,0.6975,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Rice,1999,Kharif     ,Sikkim,15908.0,23439.0,1688316.04,4295.16,1.465,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Soyabean,1999,Kharif     ,Sikkim,4150.0,3406.0,440439.5,1120.5,0.795,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Urad,1999,Kharif     ,Sikkim,4400.0,3309.0,466972.0,1188.0,0.6775,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Wheat,1999,Rabi       ,Sikkim,8100.0,12849.0,859653.0,2187.0,1.5725,50.0,20.0,30.0,5.5,7.91,832.0,67.1
Barley,2000,Rabi       ,Sikkim,1140.0,1210.0,111913.8,296.4,1.0475,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Maize,2000,Kharif     ,Sikkim,39903.0,59611.0,3917277.51,10374.78,1.49,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Other Cereals,2000,Rabi       ,Sikkim,1990.0,1530.0,195358.3,517.4,0.7625,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Other Kharif pulses,2000,Kharif     ,Sikkim,2250.0,2416.0,220882.5,585.0,1.035,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Rapeseed &Mustard,2000,Rabi       ,Sikkim,5760.0,3938.0,565459.2,1497.6,0.6525,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Rice,2000,Kharif     ,Sikkim,15218.0,21358.0,1493951.06,3956.68,1.4225,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Small millets,2000,Kharif     ,Sikkim,4563.0,4232.0,447949.71,1186.38,0.9275,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Soyabean,2000,Kharif     ,Sikkim,4150.0,3410.0,407405.5,1079.0,0.795,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Urad,2000,Kharif     ,Sikkim,3780.0,2748.0,371082.6,982.8,0.6125,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Wheat,2000,Rabi       ,Sikkim,7215.0,10103.0,708296.55,1875.9,1.3725,50.0,20.0,30.0,5.5,6.98,709.04,70.32
other oilseeds,2000,Kharif     ,Sikkim,80.0,34.0,7853.6,20.8,0.45,50.0,20.0,30.0,5.5,6.98,709.04,70.32
Barley,2001,Rabi       ,Sikkim,1180.0,1332.0,120513.4,306.8,1.0175,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Maize,2001,Kharif     ,Sikkim,40110.0,57014.0,4096434.3,10428.6,1.405,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Maize,2001,Whole Year ,Sikkim,8000.0,4000.0,817040.0,2080.0,0.5,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Other Kharif pulses,2001,Kharif     ,Sikkim,2860.0,3205.0,292091.8,743.6,1.1075,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Rapeseed &Mustard,2001,Rabi       ,Sikkim,5800.0,3791.0,592354.0,1508.0,0.6075,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Rice,2001,Kharif     ,Sikkim,14900.0,21372.0,1521737.0,3874.0,1.4275,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Small millets,2001,Kharif     ,Sikkim,4928.0,4460.0,503296.64,1281.28,0.8725,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Soyabean,2001,Kharif     ,Sikkim,4150.0,3314.0,423839.5,1079.0,0.7775,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Urad,2001,Kharif     ,Sikkim,3780.0,2709.0,386051.4,982.8,0.6075,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Wheat,2001,Rabi       ,Sikkim,8710.0,10485.0,889552.3,2264.6,1.12,50.0,20.0,30.0,5.5,7.51,800.67,68.47
Barley,2002,Rabi       ,Sikkim,1230.0,1500.0,116444.1,307.5,1.1,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Maize,2002,Kharif     ,Sikkim,36720.0,53210.0,3476282.4,9180.0,1.415,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Maize,2002,Whole Year ,Sikkim,6000.0,3000.0,568020.0,1500.0,0.5,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Other Kharif pulses,2002,Kharif     ,Sikkim,2900.0,3470.0,274543.0,725.0,1.1725,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Potato,2002,Whole Year ,Sikkim,5760.0,27020.0,545299.2,1440.0,5.1,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Rapeseed &Mustard,2002,Rabi       ,Sikkim,4800.0,3360.0,454416.0,1200.0,0.6575,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Rice,2002,Kharif     ,Sikkim,14790.0,21220.0,1400169.3,3697.5,1.4325,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Small millets,2002,Kharif     ,Sikkim,4340.0,3740.0,410867.8,1085.0,0.825,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Soyabean,2002,Kharif     ,Sikkim,3890.0,2910.0,368266.3,972.5,0.715,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Urad,2002,Kharif     ,Sikkim,3780.0,2790.0,357852.6,945.0,0.6425,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Wheat,2002,Rabi       ,Sikkim,8330.0,10400.0,788601.1,2082.5,1.2075,50.0,20.0,30.0,5.5,7.24,740.4,72.52
other oilseeds,2002,Whole Year ,Sikkim,60.0,30.0,5680.2,15.0,0.5,50.0,20.0,30.0,5.5,7.24,740.4,72.52
Barley,2003,Rabi       ,Sikkim,1230.0,1510.0,121745.4,295.2,1.19,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Maize,2003,Kharif     ,Sikkim,36700.0,57050.0,3632566.0,8808.0,1.5375,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Potato,2003,Whole Year ,Sikkim,7470.0,33440.0,739380.6,1792.8,4.455,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Rapeseed &Mustard,2003,Rabi       ,Sikkim,6000.0,4200.0,593880.0,1440.0,0.74,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Rice,2003,Kharif     ,Sikkim,14740.0,21190.0,1458965.2,3537.6,1.4275,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Small millets,2003,Kharif     ,Sikkim,4150.0,3570.0,410767.0,996.0,0.855,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Soyabean,2003,Kharif     ,Sikkim,3890.0,3210.0,385032.2,933.6,0.8125,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Urad,2003,Kharif     ,Sikkim,3780.0,2810.0,374144.4,907.2,0.6475,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Wheat,2003,Rabi       ,Sikkim,6805.0,8686.0,673558.9,1633.2,1.21,50.0,20.0,30.0,5.5,7.28,793.29,71.84
other oilseeds,2003,Whole Year ,Sikkim,60.0,30.0,5938.8,14.4,0.5,50.0,20.0,30.0,5.5,7.28,793.29,71.84
Barley,2004,Rabi       ,Sikkim,1230.0,1520.0,133258.2,258.3,1.2075,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Maize,2004,Kharif     ,Sikkim,36700.0,58280.0,3976078.0,7707.0,1.635,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Other Cereals,2004,Rabi       ,Sikkim,2010.0,1560.0,217763.4,422.1,0.745,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Other Kharif pulses,2004,Kharif     ,Sikkim,2930.0,2160.0,317436.2,615.3,0.8625,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Rapeseed &Mustard,2004,Rabi       ,Sikkim,4290.0,4280.0,464778.6,900.9,2.29,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Rice,2004,Kharif     ,Sikkim,9070.0,21610.0,982643.8,1904.7,4.7875,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Small millets,2004,Kharif     ,Sikkim,4150.0,3600.0,449611.0,871.5,0.86,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Soyabean,2004,Kharif     ,Sikkim,3890.0,2170.0,421442.6,816.9,0.6375,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Urad,2004,Kharif     ,Sikkim,3780.0,2840.0,409525.2,793.8,0.6675,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Wheat,2004,Rabi       ,Sikkim,5740.0,8250.0,621871.6,1205.4,1.39,50.0,20.0,30.0,5.5,7.27,788.07,73.74
other oilseeds,2004,Kharif     ,Sikkim,60.0,30.0,6500.4,12.6,0.5,50.0,20.0,30.0,5.5,7.27,788.07,73.74
Barley,2005,Rabi       ,Sikkim,1230.0,1590.0,147501.6,258.3,1.285,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Maize,2005,Kharif     ,Sikkim,25450.0,61100.0,3051964.0,5344.5,5.21,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Other Cereals,2005,Rabi       ,Sikkim,2010.0,1640.0,241039.2,422.1,0.7975,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Other Kharif pulses,2005,Kharif     ,Sikkim,2930.0,3780.0,351365.6,615.3,1.24,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Rapeseed &Mustard,2005,Rabi       ,Sikkim,6000.0,4500.0,719520.0,1260.0,0.745,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Rice,2005,Kharif     ,Sikkim,9790.0,23690.0,1174016.8,2055.9,5.3425,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Small millets,2005,Kharif     ,Sikkim,4150.0,11700.0,497668.0,871.5,2.8775,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Soyabean,2005,Kharif     ,Sikkim,2630.0,3330.0,315389.6,552.3,2.845,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Urad,2005,Kharif     ,Sikkim,774.0,2980.0,92818.08,162.54,4.1875,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Wheat,2005,Rabi       ,Sikkim,5740.0,9250.0,688340.8,1205.4,1.5525,50.0,20.0,30.0,5.5,7.37,854.12,71.66
other oilseeds,2005,Kharif     ,Sikkim,60.0,50.0,7195.2,12.6,0.875,50.0,20.0,30.0,5.5,7.37,854.12,71.66
Barley,2006,Rabi       ,Sikkim,1150.0,1270.0,146866.5,253.0,1.0525,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Maize,2006,Kharif     ,Sikkim,40850.0,64890.0,5216953.5,8987.0,1.605,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Other Cereals,2006,Rabi       ,Sikkim,2040.0,1790.0,260528.4,448.8,0.83,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Other Kharif pulses,2006,Kharif     ,Sikkim,2410.0,1378.0,307781.1,530.2,1.11,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Rapeseed &Mustard,2006,Rabi       ,Sikkim,5280.0,4060.0,674308.8,1161.6,0.765,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Rice,2006,Kharif     ,Sikkim,9200.0,21450.0,1174932.0,2024.0,4.84,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Small millets,2006,Kharif     ,Sikkim,4140.0,3900.0,528719.4,910.8,0.94,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Soyabean,2006,Kharif     ,Sikkim,3230.0,3230.0,412503.3,710.6,1.0,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Urad,2006,Kharif     ,Sikkim,3550.0,2780.0,453370.5,781.0,1.07,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Wheat,2006,Rabi       ,Sikkim,6380.0,10360.0,814789.8,1403.6,1.57,50.0,20.0,30.0,5.5,7.82,761.88,70.94
Barley,2007,Rabi       ,Sikkim,710.0,660.0,94714.0,113.6,0.92,50.0,20.0,30.0,5.5,7.57,914.37,72.94
Maize,2007,Kharif     ,Sikkim,39770.0,59120.0,5305318.0,6363.2,1.415,50.0,20.0,30.0,5.5,7.57,914.37,72.94
Other Cereals,2007,Rabi       ,Sikkim,1260.0,960.0,168084.0,201.6,0.7825,50.0,20.0,30.0,5.5,7.57,914.37,72.94
Other Kharif pulses,2007,Kharif     ,Sikkim,4610.0,3810.0,614974.0,737.6,0.6475,50.0,20.0,30.0,5.5,7.57,914.37,72.94
Rapeseed &Mustard,2007,Rabi       ,Sikkim,3270.0,2280.0,436218.0,523.2,0.65,50.0,20.0,30.0,5.5,7.57,914.37,72.94
Rice,2007,Kharif     ,Sikkim,11860.0,19480.0,1582124.0,1897.6,1.5475,50.0,20.0,30.0,5.5,7.57,914.37,72.94
